name,lat,lng,address,score
GS25 관악KT점,37.4805271593836,126.904251532122,서울 관악구 조원중앙로 7,5
세븐일레븐 금천대장점,37.4794725374843,126.905945365581,서울 금천구 남부순환로126길 15,5
제로편의점 제로영 구로디지털단지역점,37.4825865185581,126.901636010765,서울 관악구 시흥대로 556,5
CU 관악대로점,37.480644284853,126.906494501083,서울 관악구 남부순환로 1403,5
GS25 조원중앙점,37.4813443987033,126.90767851276,서울 관악구 조원중앙로2길 51,5
GS25 독산푸르지오점,37.4803402769594,126.909493229724,서울 금천구 독산로108길 101,5
세븐일레븐 금천예술점,37.4795159916307,126.907346108471,서울 금천구 남부순환로128길 19,5
세븐일레븐 신림조원원룸점,37.4819942856247,126.906861402345,서울 관악구 남부순환로131길 35,5
먹구 신림점,37.4828411531542,126.90562456473,서울 관악구 조원로8길 10,5
CU 신림CS점,37.481228318586304,126.91261491140176,서울 관악구 남부순환로 1456,5
CU 관악조원점,37.4819343654514,126.910947550072,서울 관악구 조원중앙로2길 111,5
CU 관악킹점,37.4801469529126,126.911198402548,서울 관악구 남부순환로142길 18,5
GS25 관악미성점,37.4802164414085,126.91255503749,서울 관악구 남부순환로144길 24,5
GS25 신림조원점,37.4823799470762,126.909214895733,서울 관악구 남부순환로141길 29,5
CU 관악해오름점,37.480238506745,126.91438771112,서울 관악구 난곡로57길 4-11,5
GS25 신림센트럴점,37.480020044022204,126.91505614183365,서울 관악구 난곡로 292,5
세븐일레븐 관악신사점,37.4824164548426,126.914678059561,서울 관악구 난곡로 318,5
GS25 신림리치점,37.48291769581832,126.91382272698215,서울 관악구 조원로18길 25,5
세븐일레븐 관악미성점,37.4812376976454,126.914349260891,서울 관악구 난곡로 305,5
IGA마트 신대방역점,37.4832075813475,126.912273413504,서울 관악구 남부순환로143나길 34,5
CU 관악신사점,37.48285532946747,126.9160524156264,서울 관악구 관천로11길 160,5
GS25 신림수성점,37.4827359507184,126.917983674876,서울 관악구 남부순환로 1507,5
GS25 신림금성점,37.4822713062447,126.918382164046,서울 관악구 남부순환로 1508,5
GS25 뉴신림신원점,37.4810534368486,126.924235527788,서울 관악구 남부순환로168길 42,5
CU 관악진우점,37.482777858759,126.921312222332,서울 관악구 남부순환로 1536,5
이마트24 관악신원점,37.4814045165621,126.923747877965,서울 관악구 남부순환로170길 49,5
이마트24 관악신림점,37.4802665366749,126.928048700453,서울 관악구 신원로 10,5
CU 신림인석점,37.4794591006803,126.927832402063,서울 관악구 문성로 217,5
CU 신림행운점,37.4827398156322,126.92375443544,서울 관악구 남부순환로172길 39,5
세븐일레븐 관악신원점,37.480598293877854,126.9268838607305,서울 관악구 남부순환로168가길 47,5
세븐일레븐 신림별빛거리점,37.4823691394958,126.927473454772,서울 관악구 관천로 29-1,5
CU 신림에코리움점,37.482196272436695,126.92916730199876,서울 관악구 신원로 35,5
GS25 신림서부점,37.4817701368887,126.92923667216,서울 관악구 신원로 34,5
GS25 신림왕성점,37.4813670822208,126.93024103848,서울 관악구 신림로 304,5
CU 관악서원점,37.4792740624147,126.931825801202,서울 관악구 신림로 274,5
GS25 유신림마음점,37.4830713413376,126.929484185975,서울 관악구 신림로59길 6,5
GS25 신림서원점,37.4823375327777,126.931895378205,서울 관악구 신림로58길 36,5
삼모볼링센타휴게실,37.4826995663199,126.928552891978,서울 관악구 신림로59길 23,5
GS25 관악봉림점,37.4806440822601,126.939327246344,서울 관악구 장군봉7길 2,5
CU 관악이레점,37.48287088886498,126.93502223823218,서울 관악구 남부순환로194길 43,5
CU 관악장군점,37.4828782045993,126.938592786455,서울 관악구 장군봉2길 29,5
CU 관악청룡점,37.4813037109425,126.939503088807,서울 관악구 장군봉6길 1,5
CU 뉴봉천역점,37.4819586857779,126.94300975667,서울 관악구 남부순환로 1738,5
GS25 봉천역점,37.4825199320891,126.942839735506,서울 관악구 남부순환로 1733,5
CU 관악써니점,37.47978255244626,126.9426032659221,서울 관악구 쑥고개로 55,5
세븐일레븐 관악봉천점,37.48084712528103,126.94174545126968,서울 관악구 남부순환로206길 34,5
세븐일레븐 봉천남부점,37.4825404588714,126.9406146344,서울 관악구 남부순환로 1716,5
GS25 관악아미움점,37.4818269940554,126.940882025879,서울 관악구 장군봉1길 16,5
GS25 관악영락점,37.4801096181274,126.944487719693,서울 관악구 청룡8길 28,5
이마트24 관악초등학교점,37.4809663892755,126.94242033234,서울 관악구 쑥고개로11길 29,5
세븐일레븐 봉천역점,37.4830379537777,126.940890116898,서울 관악구 남부순환로 1715,5
세븐일레븐 관악청룡로점,37.4797571660563,126.946093419561,서울 관악구 청룡길 45,5
제로스토어 봉천점,37.48168055815795,126.9417448042354,서울 관악구 장군봉1길 32,5
GS25 봉천제일점,37.4805903053341,126.947440500427,서울 관악구 청룡3길 22,5
CU 관악블루점,37.4796640098925,126.94731000083,서울 관악구 남부순환로214길 46,5
CU 관악하정점,37.482066973275025,126.94724839033293,서울 관악구 남부순환로 1773,5
CU 서울대파인점,37.4809405355208,126.948896479227,서울 관악구 청룡1길 46,5
세븐일레븐 봉천1호점,37.4817249937413,126.94614627567,서울 관악구 남부순환로 1766,5
세븐일레븐 관악쑥고개점,37.4793109972121,126.947721781354,서울 관악구 쑥고개로 99,5
CU 서울대파인2호점,37.48046748588646,126.94885044671953,서울 관악구 남부순환로216길 24,5
GS25 관악원앙점,37.479369665481,126.95004170115,서울 관악구 남부순환로218길 46,5
GS25 뉴관악예은점,37.4799224362576,126.953351710799,서울 관악구 남부순환로224길 21,5
GS25 관악봉천점,37.4807248800642,126.950271442435,서울 관악구 관악로17길 25,5
세븐일레븐 서울대서진점,37.4806569499578,126.951587511119,서울 관악구 관악로17길 3,5
GS25 관악플러스점,37.482021740947545,126.94888443661655,서울 관악구 남부순환로 1787,5
세븐일레븐 서울대드림점,37.47933810232541,126.95215139312877,서울 관악구 관악로 157,5
세븐일레븐 관악타워점,37.48131506976183,126.9503400187865,서울 관악구 남부순환로 1802,5
세븐일레븐 서울대입구점,37.4802160199586,126.952985214578,서울 관악구 관악로 168,5
CU 서울대우신점,37.480038010142,126.95397572751,서울 관악구 관악로16길 26,5
GS25 봉천메트로점,37.481644509143514,126.95171802581355,서울 관악구 남부순환로 1811,5
세븐일레븐 관악정옥점,37.4803184884399,126.950184655595,서울 관악구 관악로15길 39,5
세븐일레븐 서울대한울점,37.4795177422081,126.950783267876,서울 관악구 관악로15길 23-16,5
세븐일레븐 서울대입구역점,37.48094594300254,126.95212662510578,서울 관악구 남부순환로 1820,5
CU 관악한울점,37.4819070281334,126.950329451408,서울 관악구 남부순환로 1801,5
GS25 관악한빛점,37.4826387513412,126.95057770659,서울 관악구 봉천로 455,5
세븐일레븐 봉천진용점,37.48276169033455,126.94939837202098,서울 관악구 봉천로 443,5
세븐일레븐 서울대제일점,37.4808152675833,126.953178172908,서울 관악구 남부순환로 1830,5
CU 서울대입구역점,37.4811227824119,126.953866523462,서울 관악구 남부순환로 1833,5
GS25 샤로수길점,37.4783308482558,126.957033834438,서울 관악구 남부순환로234길 23,5
세븐일레븐 관악점,37.48215883919217,126.95360245034163,서울 관악구 관악로 192,5
CU 관악이글점,37.4795745823374,126.957982816455,서울 관악구 남부순환로 1873,5
GS25 관악원당점,37.4822480856849,126.956081863491,서울 관악구 행운1길 81,5
세븐일레븐 관악센터점,37.483150172264175,126.95190813547116,서울 관악구 봉천로49길 15,5
CU 구로디지털단지역점,37.4837936261581,126.90134385085,서울 구로구 디지털로32길 97-22,5
CU 관악뉴포레점,37.4840406515236,126.903708856696,서울 관악구 조원로 5-14,5
세븐일레븐 구로공단역점,37.4847483494007,126.900931033098,서울 구로구 디지털로32나길 35,5
CU 구로미래지오점,37.4851481184156,126.89953412547665,서울 구로구 디지털로32나길 17-45,5
GS25 구로빌란트점,37.48353908057809,126.89658981238652,서울 구로구 디지털로32길 30,5
CU 구로천일점,37.48336349106789,126.89985196506373,서울 구로구 디지털로32길 79,5
