name,lat,lng,address,score
CU 관악인헌길점,37.47075058760755,126.96503727561795,서울 관악구 인헌12길 42,5
CU 관악하늘점,37.4723655804212,126.966353532212,서울 관악구 인헌길 68,5
GS25 인헌중앙점,37.4711152381422,126.967279940104,서울 관악구 인헌길 100,5
GS25 인헌마루점,37.4695694683273,126.968623573709,서울 관악구 인헌길 141,5
GS25 남현으뜸점,37.4724909213162,126.978330928428,서울 관악구 승방길 71,5
CU 독산시장점,37.4728069884763,126.899522383963,서울 금천구 시흥대로138길 13,5
CU 금천프라임점,37.47591168662638,126.89825768365522,서울 금천구 시흥대로 473,5
CU 독산메이퀸점,37.4729816537871,126.897274738922,서울 금천구 시흥대로139길 14,5
CU 금천예스점,37.472222710631,126.894892731868,서울 금천구 가산로3길 13,5
CU 금천반수공원점,37.4740187469166,126.902631909347,서울 금천구 독산로93길 12,5
GS25 금천태양점,37.4748992357876,126.897543438603,서울 금천구 시흥대로141길 47,5
GS25 금천제일점,37.4723323824028,126.892609011275,서울 금천구 가산로3길 54,5
CU 금천조일점,37.4753315672301,126.901603690453,서울 금천구 시흥대로148길 54,5
세븐일레븐 가산광진점,37.47393775638421,126.89435786334778,서울 금천구 가산로 89,5
CU 금천E스타점,37.47132799150219,126.89286819393159,서울 금천구 두산로9길 18,5
세븐일레븐 금천한우물점,37.4756295393106,126.896036577801,서울 금천구 시흥대로149길 30,5
CU 가산세일점,37.4749508359907,126.89474420514,서울 금천구 시흥대로149길 60,5
씨스페이스24 금천점,37.472155213853036,126.89397261886884,서울 금천구 가산로3길 25,5
GS25 뉴독산중앙점,37.4737935686402,126.903822618821,서울 금천구 독산로92길 8,5
GS25 뉴독산반수점,37.4749135731339,126.903883362096,서울 금천구 독산로96길 6,5
CU 독산어게인점,37.4757549872634,126.903725140812,서울 금천구 독산로 326,5
CU 뉴관악플러스점,37.4742569389256,126.913470909492,서울 관악구 미성8길 1,5
GS25 관악미래점,37.47466665590456,126.91562745797046,서울 관악구 미성길 27,5
CU 관악리치점,37.4725797690409,126.917976685784,서울 관악구 미성3길 50,5
CVS25시편의점,37.4731026831043,126.91845092038,서울 관악구 난곡로 203,5
CU 남강학사점,37.4724949510562,126.920432184041,서울 관악구 난곡로34길 22,5
GS25 뉴관악햇살점,37.4745944995361,126.91939101685,서울 관악구 법원단지5길 5,5
GS25 관악스마일점,37.47276596768332,126.92149907504357,서울 관악구 난곡로34나길 17,5
CU 신림샛별점,37.4746873324515,126.922121109469,서울 관악구 법원단지17길 2,5
세븐일레븐 신림드림점,37.47546566137102,126.91791587513475,서울 관악구 난우길 29,5
GS25 관악법원단지점,37.475073424259,126.922821631399,서울 관악구 법원단지21길 2,5
CU 관악스마일점,37.476080174952756,126.9247187650948,서울 관악구 법원단지길 149,5
이마트24 R관악신림현대점,37.47416636129619,126.93362229387945,서울 관악구 신림로 169,5
