lat,lng
37.5,126.9324
37.49163,126.9247
37.49979,126.92245
37.51558,126.94055
37.48328,126.97456
37.50799,126.963
37.50907,126.9241
37.50808,126.94732
37.50618,126.96121
37.49483,126.91464
37.49308,126.92325
37.48431,126.97888
37.49965,126.92812
37.48427,126.97195
37.4887,126.97839
37.49743,126.9525
37.48664,126.90754
37.50557,126.96624
37.47732,126.98004
37.5139,126.92794
37.50525,126.94426
37.50125,126.94124
37.49724,126.95031
37.48423,126.98095
37.51194,126.92634
37.51471,126.93591
37.5155,126.93949
37.50463,126.93741
37.48185,126.97253
37.4978,126.92404
37.48802,126.9728
37.48887,126.97366
37.50521,126.946634
37.504028,126.947027
37.509961,126.960359
37.509137,126.960792
37.504668,126.960846
37.51202,126.9427
37.51035,126.93623
37.5017,126.95204
37.50455,126.93697
37.49793,126.93162
37.49827,126.94311
37.50662,126.96313
37.47831,126.9807
37.49117,126.98079
37.4923,126.96877
37.48176,126.97133
37.48449,126.96823
37.50028,126.92447
37.48892,126.91199
37.49819,126.92926
37.50844,126.96199
37.51048,126.93605
37.50727,126.96521
37.50443,126.96934
37.50828,126.96308
37.51505,126.95104
37.51617,126.94412
37.51432,126.93069
37.48558,126.90698
37.48797,126.91331
37.51333,126.92688
37.51286,126.95579
37.50058,126.95353
37.502252,126.94628
37.47732,126.9816
37.48497,126.90583
37.48695,126.91203
37.48911,126.91549
37.48989,126.9171
