name,lat,lng,address
GS25 상도엠코점,37.49722750888845,126.94973126173237,서울 동작구 상도로 346-2
GS25 숭실상현점,37.4959745225906,126.952672273639,서울 동작구 상도로56길 5
CU 숭실대역점,37.4958091371999,126.95368108097,서울 동작구 상도로 368-1
GS25 숭실대중앙점,37.4952118457375,126.956243896856,서울 동작구 사당로 18
GS25 숭실코아점,37.4949659803387,126.954156546185,서울 동작구 상도로62길 10
CU 숭실대중앙점,37.494703812305,126.956608316087,서울 동작구 상도로63길 21
GS25 S숭실대입구역점,37.496361412859656,126.95357557163994,서울 동작구 상도로 지하 378
이마트24 SMART숭실대숭덕경상관점,37.49685478147853,126.95491306022727,서울 동작구 상도로 369
이마트24 숭실대형남공학관점,37.49577677769,126.956245828922,서울 동작구 상도로 369
제로스토어 숭실대점,37.4951794822135,126.956440679016,서울 동작구 사당로 18-1
GS25 숭실대점,37.4949744821077,126.957621374522,서울 동작구 사당로 30
CU 숭실대점,37.4946902429801,126.958978514411,서울 동작구 사당로 42
세븐일레븐 상도점,37.4945826643018,126.960570759998,서울 동작구 사당로 56
GS25 숭실대생활관점,37.4950862068548,126.960212024685,서울 동작구 상도로 369
이마트24 숭실대학생회관점,37.4970195614162,126.957051400743,서울 동작구 상도로 369
이마트24 SMART숭실대전산관점,37.4954860055128,126.959481297651,서울 동작구 상도로 369
이마트24 숭실대조만식기념관점,37.4971965931607,126.958263574693,서울 동작구 상도로 369
이마트24 숭실대라운지점,37.4966361779891,126.958294419404,서울 동작구 상도로 369
조만식기념관편의점,37.4968333716924,126.957936961653,서울 동작구 상도로 369
CU 사당갯마을점,37.4964043506235,126.982318154698,서울 동작구 동작대로43길 1
CU 방배롯데캐슬점,37.4964334196401,126.983978224512,서울 서초구 방배중앙로29길 25
GS25 이수고가점,37.4970136132286,126.983580040949,서울 서초구 동작대로 230
GS25 방배한성점,37.495154948281346,126.98440594877776,서울 서초구 방배중앙로27길 25
CU 방배지인점,37.4953453100489,126.986425564456,서울 서초구 방배로43길 37
세븐일레븐 방배7호점,37.49781582913972,126.98607228793674,서울 서초구 사평대로2길 16
GS25 영등포대길점,37.4986613880854,126.916885143183,서울 영등포구 대방천로 233
GS25 보라매로점,37.5001114762464,126.918711066425,서울 영등포구 신풍로 113
CU 보라매뷰점,37.50139812709324,126.91873228991493,서울 영등포구 신풍로23길 16
이마트24 신길중학교점,37.5011355109219,126.916829247906,서울 영등포구 여의대방로35길 39
GS25 S보라매역점,37.499909959992145,126.92048905113589,서울 동작구 상도로 지하 2
CU 동작코스모스점,37.4993620752717,126.9244974932,서울 동작구 여의대방로26길 73
GS25 대방서울점,37.5002006271401,126.922664592531,서울 동작구 상도로 17-8
GS25 대방타운점,37.4993825054115,126.922651865635,서울 동작구 여의대방로24라길 32
CU 신대방리안점,37.5000267931807,126.927007413848,서울 동작구 상도로 59
CU 신대방점,37.498810377803366,126.92838600734179,서울 동작구 국사봉길 2
세븐일레븐 보라매자이점,37.49873270689109,126.92661739009944,서울 동작구 여의대방로22길 121
CU 신대방삼거리역점,37.499601212936,126.926514760089,서울 동작구 상도로 56
