lat,lng
37.4954174234702,126.92937623301
37.4953773291312,126.928478394701
37.4761137739836,126.973388761113
37.4769166258133,126.98115466465
37.4768669134146,126.979665067725
37.4768690629812,126.979075373541
37.4769358265398,126.97856570364
37.4769016177428,126.97823457589
37.4771015325538,126.981277735227
37.4768905506,126.97735693479
37.4768877048116,126.977083795294
37.4769638669811,126.976759982813
37.4768716308352,126.976442553614
37.4767572453503,126.976206192381
37.4767840495959,126.975979622412
37.4766954022623,126.975598544091
37.4766641692608,126.975318970603
37.476652664053,126.975022093459
37.476542116912,126.974630849452
37.4764174351468,126.973886204417
37.4764129641621,126.973633869297
37.4763511920155,126.97339749514
37.476163838825,126.972465659974
37.4760719799891,126.972269206601
37.476053987514,126.972004667999
37.4844196796721,126.971265260175
37.4843221982126,126.971670073726
37.4841442487066,126.972046988944
37.5142145692016,126.92970283408
37.5145034229788,126.935532555155
37.5147926485306,126.937721926933
37.5155801590012,126.936598964244
37.5161166414368,126.940994117332
37.5165592279487,126.94341566535
37.5168593729081,126.947357724269
37.5162777834484,126.948811536755
37.5161452020492,126.949336928584
37.5139923527763,126.956113037425
37.5150536494525,126.951296432562
37.5147899269632,126.951738645343
37.5146794940829,126.952033938144
37.5143260535142,126.953672241104
37.5145948240213,126.952990803614
37.5154508762419,126.951893184421
37.5120378995865,126.925260532449
37.5124982425237,126.926296033722
37.5123984452835,126.926062110782
37.5129590531758,126.927227939284
37.5129558126781,126.927526098131
37.5130820175537,126.928073538382
37.512759328136,126.926834966852
37.5130820114863,126.928508783106
37.5130825734011,126.9294432919
37.5131206681132,126.929564509308
37.5130967084952,126.931569168973
37.5130400060923,126.934537999852
37.512994142766,126.935187512968
37.5133489182474,126.93711391752
37.5133644332176,126.9397405395
37.5135176646177,126.941838833003
37.5135904054502,126.943196097872
37.5135878004884,126.943025529807
37.5136672591781,126.943568059159
37.5136267713083,126.943877445945
37.5136492173771,126.944281458769
37.5135009606669,126.946134197284
37.5132596553519,126.947094558209
37.513288172788,126.946795136821
37.513067370578,126.94849781509
37.5128560703225,126.948670790842
37.5127796996453,126.948958252832
37.5128078771035,126.949321087097
37.512611530058,126.949911986263
37.5127180877096,126.949838620553
37.5125842984755,126.950502770653
37.5126760608332,126.951249227698
37.5125951239023,126.951622425652
37.5124731774819,126.951304443463
37.5128017637493,126.952834254398
37.5126130435459,126.952934926737
37.512588402564,126.94510952367
37.5137215473686,126.953614589177
37.5128568238095,126.950866349245
37.5127767987287,126.950397112937
37.5129617964977,126.948551953815
37.5139096470956,126.947922408268
37.5131682436877,126.948614361644
37.5132215750092,126.947978310047
37.5133441419054,126.947436316208
37.513768848432,126.945979156641
37.5138818703866,126.945469399035
37.5139402638112,126.945098466763
37.5137680191609,126.945351620855
37.5137697823902,126.943923261671
37.5132898428748,126.934031276623
37.5134015228149,126.931266887456
37.5131286318634,126.927536902635
37.5129944433798,126.927050662804
37.5132502183932,126.931688246324
37.514314862744,126.951384800067
37.5147831457612,126.950807625546
37.515053143102,126.950083529471
37.5148727985113,126.949744313441
37.5172480392989,126.949779935644
37.5140983783256,126.950796763912
37.5131593071719,126.952223916951
37.5136934567707,126.952086486813
37.5132967548667,126.952111511433
37.4873037128126,126.911506189837
37.4876401253415,126.912198917936
37.4874708626444,126.911764359208
37.4873780184429,126.911469467326
37.4873029914922,126.910667434142
37.4873086490618,126.909930660348
37.4874152485277,126.909355002955
37.4875238732952,126.909072647054
37.4878644703116,126.908161558086
37.488200428214,126.90789429737
37.48874896166,126.906974343488
37.4888385174833,126.906740284904
37.4876829560109,126.91272962316
37.4873487199594,126.911088567346
37.4873078612554,126.910197733695
37.4877728105892,126.908707690873
37.488490521925,126.907393935796
37.4883867386281,126.907180583838
37.4873580069557,126.909201748488
37.4868549952766,126.911605655183
37.4875215984483,126.906846512495
37.4875502276404,126.91296044203
37.4875576488585,126.981849412972
37.4876448251511,126.981013458035
37.4876986450406,126.980641327512
37.4876191409665,126.980427870068
37.4876096273586,126.980110369353
37.4875544324796,126.980879718089
37.488869393721,126.977950796442
37.4890027328956,126.977897386776
37.4897477431522,126.976785535184
37.4896946254326,126.975650061703
37.4896920823597,126.97689512119
37.4946975775256,126.978045654849
37.4944065466474,126.980045806956
37.500468696279,126.983538119516
37.4987486934118,126.984332486077
37.4983473351013,126.983959269323
37.4959878595743,126.982617019684
37.4955466218601,126.982517382833
37.4947894381193,126.982669541224
37.4928195437196,126.982515756916
37.4921809951718,126.982484017815
37.4953352579899,126.982600887051
37.4908011061481,126.98250989516
37.4893754723838,126.982112547705
37.4888250500524,126.982134501997
37.4875139855255,126.982082349374
37.4855433607068,126.981886647335
37.4843518100866,126.981518000548
37.4804355069982,126.981657803006
37.4929350858618,126.982740304811
37.4916818619278,126.982652279987
37.4913876807761,126.982637082678
37.4880715589179,126.982278960848
37.4829779306402,126.981961775816
37.4807944021656,126.981808199029
37.4807225094507,126.98185898065
37.5127824528833,126.931750090779
37.5127455693394,126.931849886352
37.5103512767788,126.932068772845
37.5058767334389,126.933380585042
37.5055301148178,126.934019217839
37.505053877518,126.933597558121
37.5053162274177,126.935178656691
37.5057589099925,126.935707573931
37.5057673698199,126.935855612353
37.5057227646329,126.936345252777
37.5053905910013,126.936730858791
37.5049860944092,126.937171034863
37.5049537500749,126.937005148558
37.504848514761,126.937178275264
37.504482263234,126.937702105223
37.5042139967476,126.937291224318
37.5047581699477,126.937227208775
37.5061267174664,126.935408790657
37.5133986202941,126.944222375521
37.5129307429106,126.944252018972
37.5125372704618,126.944243602276
37.5114787718446,126.945014760927
37.5113997821061,126.944305978526
37.5110335050909,126.944457473738
37.5108781091126,126.944515499167
37.5135551521191,126.944280510708
37.5108690565875,126.944425134171
37.510261685572,126.944994163762
37.5102157278815,126.944980285569
37.5097713004866,126.945451012761
37.5086140326412,126.946795400708
37.5094192248287,126.94612039115
37.5092874924282,126.946108270645
37.508988821831,126.946532169834
37.5088652531805,126.946640949937
37.5086646131475,126.946871256706
37.5085291039811,126.94707629443
37.5082913479571,126.947320649753
37.5091086511288,126.947324712632
37.5082967209121,126.947448677582
37.5080006710676,126.947697482606
37.5078790032732,126.947828539023
37.5077338671126,126.948274032852
37.5118382565616,126.95047781414
37.5075290943616,126.948539056609
37.5062085064983,126.947549216099
37.5052622286325,126.946650074053
37.5078166683768,126.947051462687
37.5075766106995,126.947590332484
37.5077948986559,126.947330386034
37.5080791766428,126.9469522001
37.5082220958822,126.946199291977
37.5074254730822,126.945123370196
37.5084016152436,126.945303732374
37.5085160137629,126.944853614239
37.5088191983272,126.944079541083
37.5081918945232,126.943272687214
37.5074026189001,126.942908195175
37.5063893127092,126.942462564143
37.5063436259029,126.941170214937
37.5056930080919,126.940446897051
37.5056070931308,126.941429787466
37.5053352222051,126.941535633069
37.5076867207542,126.94925781966
37.508322518633,126.949793945962
37.5080321416578,126.950689566805
37.5073452862664,126.951733372471
37.5122631838355,126.952039443291
37.5120464207943,126.95186358628
37.5118500826832,126.951620305057
37.5106638945547,126.951143764627
37.5100164382346,126.950079418788
37.5109298624882,126.951341300732
37.509687479798,126.951811037328
37.5090629034071,126.950935567024
37.5087368855693,126.951287982499
37.5087438824332,126.950995267904
37.5086168129917,126.951364065477
37.5082192588005,126.951508076062
37.5084169713449,126.951586328066
37.5092330084325,126.950924371538
37.5084554207558,126.952192305709
37.505238652515,126.95022849608
37.5091441768699,126.954080014696
37.5090605167639,126.953044039907
37.5098242452634,126.954520252958
37.5091624154485,126.954645520691
37.4927805682977,126.925467549415
37.4917313185208,126.924010801683
37.4923512246782,126.925160742948
37.4920026808139,126.924258618886
37.4925890130386,126.923631685439
37.4921104184158,126.923523844284
37.4918983900228,126.925036809648
37.4914351023845,126.923367582379
37.490782226725,126.923219894058
37.4906911578535,126.92395192537
37.4994660150796,126.927900795728
37.4991971708373,126.927926951456
37.4979175439559,126.928045338869
37.4987073061767,126.927799633229
37.4979832544871,126.927500311703
37.4977037016554,126.92769531629
37.4973554362645,126.927652114111
37.4971975582239,126.927616644528
37.4962889408812,126.927400626384
37.4960304440701,126.927403816793
37.4956381398563,126.927394132147
37.4966998439662,126.927619386605
37.4952285093903,126.927340701485
37.4946436763939,126.927065236073
37.4958324303375,126.927595458516
37.4988191458196,126.928581527805
37.4996533957204,126.92770655471
37.4995846356419,126.928424509793
37.4959384499416,126.927695435035
37.4854510071082,126.981306632403
37.4840807883683,126.977383144501
37.4836872863958,126.976756430607
37.4836996671587,126.976487784223
37.4835152966877,126.975920709124
37.4834049504211,126.975181754303
37.4835766135013,126.974434791057
37.4876647751841,126.964704767431
37.4865501143348,126.96373368702
37.4865074168462,126.965575153854
37.4864142914483,126.965708731232
37.4862415486707,126.965952812818
37.4858381736504,126.967906928579
37.485483339701,126.966866518033
37.4886969037068,126.962444639513
37.4897595640446,126.962481874278
37.487262494311,126.965072548603
37.4835281375351,126.974013980439
37.4835351152109,126.973383754843
37.4841652089552,126.972675174421
37.4843214848302,126.972463684121
37.4844956514517,126.972086883474
37.4853926822134,126.971279925511
37.4853289307017,126.969990302016
37.4854224196907,126.969850173815
37.4855799528999,126.969642630953
37.485631711122,126.96944960301
37.4858234737149,126.969210498655
37.4859811360443,126.969156387217
37.4861868870943,126.968664905659
37.4864196845807,126.968578197462
37.4871550358691,126.967390538765
37.4878070786464,126.967005813143
37.4891831752661,126.966639868045
37.4897509052872,126.965713425096
37.4921528504471,126.964028033589
37.4922460262123,126.963478543273
37.49469276241,126.961650631508
37.5069755757864,126.95122613021
37.4949186368896,126.959996466301
37.4950670299012,126.958937824907
37.4952548908099,126.957664300492
37.4951456901336,126.961073906376
37.495355155499,126.955892917912
37.4949630273353,126.958862003814
37.494691059032,126.958734596936
37.4947612390462,126.960287396423
37.4948191000784,126.959016326336
37.4947720072891,126.960966898842
37.4945218516794,126.962524950847
37.4928507139093,126.962683191553
37.4915260200852,126.964029464968
37.4912285769124,126.964258361142
37.490018412329,126.96509082734
37.4896278669953,126.965539008186
37.4894658749018,126.96557017788
37.4884809570112,126.966102408707
37.4880827403146,126.966202883197
37.4868033639413,126.966395678085
37.4866064549218,126.967875958113
37.4866615773465,126.967805152999
37.4855233513643,126.969223963821
37.4848062085012,126.970518419574
37.4844373896048,126.971472277524
37.4841613711297,126.972060776585
37.4821983483187,126.972854303767
37.4831660448232,126.974953330494
37.4833892610481,126.975996728968
37.4836929105377,126.977416389477
37.4839081694754,126.977935520819
37.4840614668917,126.97862065322
37.4841884127617,126.979089274716
37.4842474575802,126.979252412313
37.4846653570711,126.980375951643
37.4841815241032,126.9739012537
37.4848517853092,126.973500990275
37.4858278025202,126.972904775858
37.4862311600572,126.973195217153
37.4838806946235,126.977021169667
37.4842120436371,126.97680658233
37.4845914528931,126.976778989911
37.4851906627204,126.976072473078
37.4853035531723,126.976043378737
37.4859900230813,126.97513103597
37.4859101761481,126.974624516111
37.4868514221571,126.974038383138
37.4875780152428,126.973320131542
37.4873397878236,126.973718111462
37.4883528916941,126.97257516339
37.4884597773593,126.972687970389
37.4885121810048,126.973323417623
37.4897388467722,126.971914190607
37.4889323708812,126.971982110165
37.4890911063591,126.971889104732
37.489370018124,126.971720520564
37.4895499737136,126.9714471532
37.4894266643301,126.971607199386
37.4897890484712,126.970862355398
37.489957605803,126.970414515
37.4900378323199,126.970202581564
37.4906096626536,126.970047667186
37.4868398601435,126.97431744335
37.4874958551334,126.975022780359
37.48852686784,126.97540134243
37.4879891054787,126.978918608091
37.4878749352225,126.979357809254
37.4879499303316,126.979023662478
37.4887466599785,126.973891185096
37.4881412394868,126.974986608668
37.4875489044556,126.974928122398
37.4898721441844,126.972459950575
37.4915900998966,126.970974054259
37.4927671313325,126.970073492232
37.4871889486184,126.974492582815
37.4881774855627,126.966375727282
37.5013108968301,126.950868826806
37.4927286923844,126.956303015604
37.4932164126691,126.956561230936
37.4938181865187,126.956050324899
37.4939544539828,126.955903014243
37.4940946029984,126.955775489886
37.4945325464286,126.955201569874
37.4946991588493,126.95524444137
37.4952255411203,126.954808081471
37.5068238414788,126.950996183724
37.5066369354737,126.950905713101
37.5065591444842,126.950607407552
37.499049345556,126.951240559263
37.4993547339562,126.951331283955
37.4996593450116,126.951066910124
37.4999074808481,126.950846902269
37.500153996816,126.950632548516
37.5003618124282,126.950521470255
37.5005780352418,126.950262576557
37.5007007080787,126.95015777323
37.5009868524827,126.949909121884
37.5011068218356,126.949803979943
37.5013799748305,126.949307098377
37.5014697011843,126.949485157342
37.5017171835585,126.949219223945
37.5018472676433,126.949170053746
37.5020870257238,126.948962139817
37.5024868982797,126.948354556282
37.5036684502088,126.948499635144
37.5043191168216,126.938093666452
37.5049418410394,126.946274254307
37.5056648848452,126.944492553355
37.5057513275856,126.942127604277
37.5052646112314,126.941591897614
37.5052415119751,126.941161240285
37.5052005251367,126.940459728971
37.5027017621767,126.935474960604
37.5030719304862,126.935870584963
37.5044709355024,126.937920616779
37.5042793856017,126.937756673004
37.4999066913963,126.929533836148
37.4994661898716,126.929685562899
37.4995217780322,126.929982369079
37.499558486452,126.929138578273
37.499552946113,126.929365666069
37.5002644719982,126.931665924944
37.5050593352415,126.945105197044
37.5038461938821,126.947017623892
37.5035176275604,126.947286908877
37.502697603936,126.947854310905
37.5021082291306,126.948408423088
37.5015985427638,126.948851755226
37.500426820466,126.949987641361
37.500716100626,126.949486909025
37.4975945187847,126.952191088195
37.4970280205504,126.950788175976
37.4936729327883,126.955538270368
37.4934710042456,126.955743969087
37.4926597327326,126.955491604144
37.4919323800344,126.955812723387
37.4917736453126,126.956115524585
37.4971342240382,126.950944277068
37.4980267759815,126.949483292412
37.495409757977,126.950873258289
37.4930769428772,126.95192438715
37.4941057593286,126.949868824807
37.4964713834128,126.948063096799
37.4936113749551,126.949652607093
37.4939109786126,126.949908872389
37.4931426412792,126.950006746771
37.4940030569043,126.950110885867
37.4937027345778,126.950285002846
37.49391901836,126.95213225465
37.4945044973982,126.953042072563
37.4965353794851,126.948946354609
37.5024383312813,126.951537600317
37.5020654515723,126.950995222424
37.4971244372228,126.95325054456
37.502013318585,126.950863164285
37.5040599081144,126.954344945471
37.5051837608315,126.953954753544
37.5009170394005,126.932394767095
37.500706308667,126.932105897347
37.5002851289614,126.931396299487
37.501325524542,126.932814421003
37.4999027175776,126.928916597653
37.5000020951696,126.928463240324
37.4999093895906,126.929980310811
37.4999049716007,126.929219222899
37.4999466846693,126.930733339094
37.500003685009,126.928261939313
37.4999831213243,126.926759790197
37.499811630536,126.92513192395
37.5000250785138,126.925845645699
37.5000133197588,126.92562965616
37.500062882063,126.924928450919
37.4998673682553,126.92256247724
37.4992730261984,126.920336491579
37.5001876860498,126.921215246015
37.4995630404417,126.926853725045
37.4995902457963,126.92554763389
37.4996005272244,126.92803535539
37.5032490836471,126.936566756299
37.5035337811969,126.937034276078
37.5037087264208,126.93731664096
37.5050293830716,126.940378095616
37.5024811517748,126.947177032267
37.5029486536856,126.946909348559
37.5031673568385,126.946574208128
37.5026916440452,126.946614356068
37.502599006587,126.946583208213
37.5025587717028,126.946871851407
37.5026934989533,126.947132663042
37.502764096967,126.947242879697
37.503007708349,126.947398891298
37.5024551736492,126.946710879938
37.502112073763,126.945924563401
37.5026198652866,126.945110036645
37.5018044748631,126.946131518017
37.5019199063339,126.945961909425
37.5017059036465,126.945735200739
37.5068795842793,126.961636933639
37.5083576983766,126.963099833073
37.5072019473839,126.961586212761
37.5070485389922,126.96086256289
37.5061295748837,126.96104728068
37.5061297034183,126.960350365436
37.5048990789963,126.960795939879
37.5036598297543,126.960776683132
37.5032481639603,126.960787642469
37.5028104894063,126.96061890915
37.5022231205128,126.960339764928
37.5017635184355,126.960075145923
37.5014951166069,126.960098246486
37.4996691071895,126.959742195819
37.4991608028814,126.958822381904
37.498696754177,126.959516203268
37.4980563380301,126.958276440435
37.4961758432064,126.960626916662
37.4961585832072,126.960206480075
37.4953447337118,126.961107840929
37.5066671249378,126.962188516358
37.506961046843,126.962232477157
37.506737087476,126.961767071302
37.498485538086,126.939804517866
37.499585131265,126.940526499943
37.4999777853704,126.940876879283
37.5003633203026,126.940150197248
37.501404998832,126.941097526822
37.5004956045136,126.941260186569
37.4830792027313,126.966952151661
37.4834158552197,126.967079879461
37.4837111122358,126.967067312759
37.4840447466981,126.967359553863
37.4851038005221,126.967718420558
37.4852089946492,126.967888880812
37.4855560821143,126.968293062857
37.4816403982751,126.966371873111
37.482199470075,126.966675083062
37.4822475440568,126.966853587959
37.4807977537754,126.965363749564
37.4829313211922,126.966859278281
37.5139500682764,126.946635294039
37.514442425901,126.946345943845
37.485465374096,126.907031782968
37.4860524793127,126.909244372422
37.4865258325615,126.910139873773
37.4850244311066,126.904782069834
37.4852175213465,126.904563944102
37.4859218392981,126.904118802598
37.4871321514956,126.905108768178
37.4871208672869,126.905644282746
37.4885665068981,126.90628935134
37.4892967456993,126.907052589453
37.4899272205557,126.907562904518
37.4909172717477,126.908287857827
37.4931900351991,126.910128837107
37.4920697203602,126.909417338081
37.4875737628514,126.907991290058
37.4881192848173,126.913301823605
37.4882725416636,126.913664720377
37.4882749771691,126.913791923473
37.488944664092,126.913871548723
37.4886907429362,126.914467958672
37.4886796785752,126.914617453159
37.5015966047611,126.945524476321
37.501410497274,126.945416608924
37.5020771686333,126.942973546609
